Hasil PISA 2015 Brazil dan Italia,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NEGARA,KLMN,UMUR,PLING,PIBU,PBPK,PORTU,LUARJAM,MMAT,MBHS,MSNS,MOTIF,KOLAB,NILAIKOL,EMO,SOSEKO,MAT,BACA,SAINS
IDN,1,"15,5","-0,2325",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1493","412,476","433,312","510,668"
IDN,2,"15,75","-0,571",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8431","412,007","404,811","405,307"
IDN,2,"15,67","3,2811",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7591","411,581","314,592","373,829"
IDN,1,"15,5","0,5065",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8253","411,549","433,87","470,899"
IDN,1,"15,67","-0,8415",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6817","411,401","493,669","504,94"
IDN,1,"15,67","-0,6661",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1782","411,072","487,859","402,817"
IDN,1,"15,25","-1,4856",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5985","411,034","416,425","357,163"
IDN,1,16,"0,8364",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6688","410,858","427,83","405,263"
IDN,1,"15,83","-0,3864",6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,9496","410,37","451,568","368,844"
IDN,1,"16,17","-0,7465",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,9464","410,354","329,279","398,714"
IDN,2,"15,75","-0,151",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7223","410,295","351,085",3NA.808
IDN,2,"15,75","-0,16",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9185","410,246","385,885","378,746"
IDN,1,"16,17","0,2821",4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"-0,2487","409,61","464,075",438.5NA
IDN,1,"15,25","-0,7241",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2486","409,371","469,881","439,999"
IDN,1,"15,58","-0,7369",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9302","409,345","412,686","441,224"
IDN,1,16,"-0,5348",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,653","409,234","525,428","450,591"
IDN,1,"16,17","-0,3864",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5525","409,215","458,213","419,276"
IDN,2,"15,42","-0,3847",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,7184","408,792","414,101","444,72"
IDN,2,"15,83","0,5785",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5918","407,78","398,101","445,941"
IDN,1,"15,42","-1,2707",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7192","406,933","299,204","349,615"
IDN,1,"15,58","0,2001",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6422","406,821","479,166","439,519"
IDN,1,"15,67","-0,1823",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,9348","406,484","469,204","448,785"
IDN,2,"15,5","-0,0648",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2859","406,074","413,188","390,986"
IDN,2,"15,92","-1,2707",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1131","405,949","408,304","386,82"
IDN,1,"16,17","-0,4375",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6545","405,416","324,9","371,67"
IDN,2,"15,75","-0,9357",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7036","405,089","370,223","441,546"
IDN,2,"15,83","-0,7111",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,418","404,659","432,791","423,662"
IDN,2,"15,75",99,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0119","404,574","399,26","325,071"
IDN,2,"16,17","-1,3561",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2124","404,533","368,626","352,81"
IDN,1,"15,92","0,2479",6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,596","404,461","392,435","419,452"
IDN,2,"15,92","-0,6327",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,6157","404,133","391,168","391,027"
IDN,2,"15,58","-0,3864",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4857",403.8NA,"405,232","432,351"
IDN,1,"16,08","-1,4515",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5744","403,734","402,923","359,586"
IDN,1,"15,5","-0,3864",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,-0.NA9,"402,887","449,885","417,337"
IDN,2,"15,5","0,5056",5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"0,2565","402,445","428,51","436,752"
IDN,1,"15,67","-0,2325",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8362","401,09","296,109","383,743"
IDN,2,"15,58","0,4666",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3542","400,846","327,105","338,747"
IDN,1,"15,92","-0,8419",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0478","400,748","424,435","450,916"
IDN,1,"15,58","0,6187",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,9189","400,642","411,19",3NA.722
IDN,1,"16,17","0,7408",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2431","400,578","474,112","470,923"
IDN,2,"15,25","-1,3565",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6528","400,55","450,246","407,946"
IDN,2,"15,92","-0,4866",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0646","400,354","376,851","376,723"
IDN,2,16,"-0,2685",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,-1.NA17,"399,321","463,138","378,694"
IDN,2,"15,67","-0,9184",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"-0,3316","398,78","421,582","448,849"
IDN,1,16,"1,0361",4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6876","398,451","413,231","400,86"
IDN,1,"15,25","-1,1319",1,99,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,2095","398,315","367,833","366,876"
IDN,1,"16,08","-0,3864",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1663","398,121","514,512","425,079"
IDN,2,"15,92","-1,7951",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,942",3NA.663,"360,615","373,505"
IDN,1,16,"0,3489",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"0,2425",3NA.361,"462,61","425,761"
IDN,1,"15,25","-1,3561",3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,3185",3NA.24,"443,185",387.NA
IDN,2,"15,75","-1,3998",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,7158","396,732","414,136","430,499"
IDN,2,"15,75","-0,5352",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7694","396,607","380,608","427,84"
IDN,1,"15,92","-1,7951",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,616","396,51","373,346","409,39"
IDN,2,"15,5","-0,3847",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7271","396,377","430,91","545,38"
IDN,1,"16,17","0,2924",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6148","395,819","368,351","386,841"
IDN,1,"15,75","-0,3864",0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,7032","394,911","419,342","368,362"
IDN,1,"16,17","-1,2707",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8001","394,714","491,986","482,299"
IDN,2,"15,25","-0,8014",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7384","394,54","425,233",417.6NA
IDN,1,"15,67","0,062",6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,5925","394,461","448,407","465,215"
IDN,2,"15,92","0,4068",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,815","393,858","433,327","438,301"
IDN,2,"15,75","1,0581",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,6562","393,851","394,705",364.NA3
IDN,2,"15,75","-0,3864",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,083","392,8","411,635","392,449"
IDN,2,"15,33","0,2274",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8314","392,435","410,214","398,03"
IDN,1,"15,67","0,1265",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7253","392,353","392,382","402,588"
IDN,1,"15,75","-0,1762",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1777","392,284","402,439","411,434"
IDN,1,"16,08","-1,0577",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7911","392,28","466,748","386,012"
IDN,2,"15,33","-0,3864",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8809","392,117",434.NA2,"446,749"
IDN,2,"15,33","-0,9141",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,9584","391,733","386,146","330,794"
IDN,1,"15,58","-0,8415",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2315","391,405","440,408","402,94"
IDN,1,"15,5","0,2479",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1029","390,986","456,568",410.NA1
IDN,1,"15,25","-1,7178",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0729","390,947","348,93","431,361"
IDN,1,"15,25","-1,3984",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7695","390,8","340,612","355,641"
IDN,1,"15,75","0,1413",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"0,1528","390,731","412,735","430,092"
IDN,2,"15,5","-2,7019",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,0379","390,116","388,468","427,018"
IDN,2,"15,83","-1,3998",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8534","389,751","409,663","440,383"
IDN,1,"15,25","-1,2707",6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,2603","388,657","404,573","326,826"
IDN,1,"15,5","-1,0211",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,5698","388,602","443,764","447,809"
IDN,2,"15,58","-0,6919",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4821","388,22","280,578","445,814"
IDN,2,16,"-0,8434",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,612","387,376","482,183","390,99"
IDN,1,"15,33","0,0194",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"0,3457","387,336","462,463","377,899"
IDN,1,"15,25","-1,2707",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1932","386,698","365,677","373,08"
IDN,1,"15,75","-0,0809",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5611","386,624","476,104","411,365"
IDN,2,"15,33","-1,3984",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8514","386,387","437,555","410,016"
IDN,1,"15,42","0,4171",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"0,18","386,248","530,45",418.3NA
IDN,2,"15,58","-1,3984",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,3654","386,248","324,439","379,472"
IDN,2,"15,58","-0,6314",0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1325","386,189","306,474","401,589"
IDN,2,"15,42","0,4148",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7022","385,905","408,608","462,125"
IDN,1,"15,33","0,0194",6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"0,2203","385,811","421,859","374,055"
IDN,2,16,"-0,3801",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8362","385,417","348,243","393,403"
IDN,1,"15,42","-0,8968",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5862","385,273","444,959","401,01"
IDN,2,16,"-1,5199",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0544","385,103","383,959","433,926"
IDN,1,"15,75","-1,1476",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,375","384,885","364,53","335,358"
IDN,1,"15,33","-0,1306",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,853","384,387","524,518","462,89"
IDN,2,"15,83","-0,787",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,1933","383,998","406,258","354,872"
IDN,1,16,"-1,3998",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1274","383,885","413,263","399,66"
IDN,1,"15,5","1,0332",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1495","383,858","422,562","460,793"
IDN,2,"16,08","-0,7465",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2838","383,774","425,61","375,659"
IDN,1,"15,25","0,4541",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8848","383,613","476,038","430,59"
IDN,1,"15,33","-0,988",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,6595","383,487","337,098","379,882"
IDN,2,"16,17","-0,1318",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4986","382,757","362,213","417,742"
IDN,1,"15,33","-1,3561",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,513","382,572","396,208",406.NA3
IDN,2,"15,92","-1,2375",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,4805","382,006","423,354","366,417"
IDN,1,16,"0,808",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,663","381,936","439,193","371,912"
IDN,2,16,"0,4",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1837","381,56","414,37","394,92"
IDN,1,"15,33","0,6167",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3212","381,056","455,956","357,312"
IDN,1,"15,92","-0,859",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1946","380,892","432,582","387,559"
IDN,2,"15,58","0,4207",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,9355","380,171","338,558","394,529"
IDN,1,"15,67","-0,2861",3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,-1.48NA,"379,528","433,402","383,237"
IDN,2,"15,83","-0,3281",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,0145","379,243","342,588","403,265"
IDN,2,"15,58","-0,3864",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3045","378,728","405,857","421,435"
IDN,2,16,"-0,7465",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0494","378,662","317,624","427,335"
IDN,1,"15,25","-0,9184",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,5648","378,582","426,865","370,429"
IDN,2,"15,5",99,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-4,418","378,399","388,175","342,541"
IDN,2,"15,67","0,4405",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1904","378,003","400,629","413,181"
IDN,1,"15,83","0,748",6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"0,9445","377,685","375,448","410,801"
IDN,1,"15,92","-0,3864",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6643","377,401","429,496","396,494"
IDN,1,"15,42","-0,5727",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,4159","377,223","491,995","416,779"
IDN,1,"15,83","-0,9094",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5254","377,18","374,98","439,13"
IDN,1,"15,83","0,5349",2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6584","377,147","430,839","449,135"
IDN,2,16,"-0,985",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8656","376,459","373,284","370,737"
IDN,1,16,"-1,2707",0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5625","375,811","330,461","335,289"
IDN,1,"15,67","-1,0041",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6574","375,448","420,83","396,054"
IDN,1,"15,5","-0,6327",1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1632","375,255","368,931","401,511"
IDN,2,"15,83","-1,6198",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,618","375,243","331,939","316,278"
IDN,1,"15,25","0,7429",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2048","374,915","344,003","419,952"
IDN,2,"15,25","-1,3984",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4856","374,736","353,955","441,122"
IDN,1,16,"-0,7262",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1674","374,482","422,609","435,476"
IDN,1,"15,5","-0,7111",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1326","373,639","441,867","448,129"
IDN,2,"15,58","0,3489",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,7552","372,881","406,871","454,01"
IDN,1,"15,5","0,0194",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,727","372,263","430,764","371,454"
IDN,2,"15,33","0,1209",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8954","372,047","376,844","418,902"
IDN,1,"15,83","0,7502",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7632","371,917","449,043","381,436"
IDN,1,"15,33","-0,6327",4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8343","371,43","503,469","439,026"
IDN,2,"15,83","-0,6656",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3355","370,939","410,717","366,565"
IDN,2,"15,75","0,1226",6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,1081","370,514","383,31","420,999"
IDN,2,"15,25","0,0194",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"0,377","370,158","349,396","385,442"
IDN,2,"16,17","-0,2342",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5073","369,645","369,369","412,199"
IDN,2,"15,25","-0,5727",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1839","369,39","470,939","490,374"
IDN,1,"15,58","0,9499",0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7748","369,136","292,721","377,891"
IDN,2,"16,08","-0,3864",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,3477","368,888","353,345","386,46"
IDN,1,"15,58","-2,4776",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,9873","368,861","383,484",388.4NA
IDN,2,"15,92","-0,859",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,0438","368,716","425,622","451,768"
IDN,2,16,"-1,4856",2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,-0.79NA,"368,243","416,259","355,353"
IDN,2,"15,58",99,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1618","367,656","348,737","313,331"
IDN,1,"15,25","-0,9309",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,3733","367,526","407,154","404,83"
IDN,2,"15,5","-0,3864",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4623","367,435","376,14","388,529"
IDN,2,"15,75","0,1209",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,177","367,305","413,452","395,125"
IDN,2,"16,17","-0,841",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,2509","367,124","208,585","330,521"
IDN,2,"15,58","-0,8411",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,4128","366,68","333,762","323,61"
IDN,1,"16,08","0,9551",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3366","366,355","470,346",3NA.153
IDN,1,"15,75","-1,2707",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,5294","365,266","448,899","385,058"
IDN,2,"15,33","-1,3984",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1886","364,823","372,786","401,393"
IDN,1,"15,42","-1,5051",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1404","364,681","382,03","405,825"
IDN,1,16,"-1,1111",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,0417","363,19","354,933","389,562"
IDN,2,"15,42","-1,3998",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8525","362,31","351,466","318,259"
IDN,1,"16,17",1.13NA,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,4272","360,783","359,644","378,196"
IDN,2,"15,5","-0,2827",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,7698","360,526","426,744","384,812"
IDN,2,16,"-0,3847",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4847","360,457","324,34","425,833"
IDN,2,"15,5","-2,4746",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2261","360,424","342,059","402,838"
IDN,1,"15,25","-1,5431",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5788","359,571","369,561","337,907"
IDN,1,"15,67","0,0763",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,537","358,341","339,623","390,027"
IDN,2,"15,92","0,4541",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1068","358,208","355,206","404,342"
IDN,2,"15,75","-0,0809",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1232","357,173","351,205","444,045"
IDN,2,"15,33","-1,3984",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4915","357,142","341,03","396,034"
IDN,1,"15,92","-0,1323",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1121","356,927","393,471","372,468"
IDN,2,16,"1,039",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2891","356,899","435,768","395,659"
IDN,1,"15,58","-0,5365",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,059","356,694","429,05","419,772"
IDN,2,"15,33","-1,6472",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-3,198","356,465","304,741","316,436"
IDN,2,"15,92","-0,77",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,0874","356,202","392,008","391,53"
IDN,1,"15,25","-0,3348",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,4957","355,74","379,046","393,201"
IDN,1,"15,25","-1,9554",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,309","355,507","385,287","293,826"
IDN,1,"15,58","-0,8034",99,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,806","355,379","384,612","421,42"
IDN,1,"15,92","-0,2844",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8779","355,273","364,462","310,737"
IDN,1,"16,08","-0,3864",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,5656","355,23","402,168","380,985"
IDN,2,"15,33","-0,9533",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3364","354,012","376,321","449,691"
IDN,1,"15,42","-0,5689",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9675","353,535","295,947","329,38"
IDN,2,"15,92","-1,9933",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7308","353,036","330,245","342,244"
IDN,1,"15,42","-0,4949",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,493","352,903","374,409","324,313"
IDN,2,16,"-0,9288",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,9654","352,573","348,224","336,926"
IDN,2,"15,92","-1,487",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,6283","351,325","361,414","400,473"
IDN,1,16,"0,0194",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7639","350,78","394,3","359,405"
IDN,2,"15,92","0,0785",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7409","350,772","452,126","421,568"
IDN,2,"15,5","-1,3547",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,0618","350,484","359,883","361,35"
IDN,1,"15,75","-1,0265",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-2.NA22,"350,456","389,648","373,259"
IDN,2,"16,17","0,7589",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1768","350,454","395,301","409,346"
IDN,2,"15,42","-0,1734",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,-1.4NA6,"350,316","291,211","347,171"
IDN,2,"15,58","0,0235",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,4792","350,131","432,873","420,516"
IDN,2,"15,92","-0,6327",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,1341","350,091","352,043","377,304"
IDN,2,"15,67","-0,3661",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.6NA2,"350,059","365,489","452,305"
IDN,1,"15,92",99,6,99,6,NA,NA,NA,NA,NA,NA,NA,NA,"0,1767","349,063","304,825","428,129"
IDN,2,"15,42","-1,2707",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3864","349,029","344,091","341,854"
IDN,2,"15,25","-0,4358",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8684","348,842","373,011","359,233"
IDN,1,"15,92","-0,6939",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,2435","348,637","309,518","388,766"
IDN,2,"16,17","-0,2601",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7157","348,348","449,955","430,248"
IDN,1,"15,75","-1,3438",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,3205","348,306","414,311","473,318"
IDN,2,"15,67","-1,1476",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,9163","347,831","298,783","391,259"
IDN,2,"15,83","-1,2289",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7423","347,706","361,141","343,456"
IDN,1,"15,75","-1,3561",6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,0103","346,837","378,024","351,903"
IDN,2,"15,33","0,6938",4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"0,4887","345,333","389,243","447,163"
IDN,2,"15,67","-0,485",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,9391","344,657","333,487","383,388"
IDN,1,16,"-0,3864",2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6676","344,302","441,586","441,734"
IDN,2,"15,58","-1,1129",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8936","344,184","331,501","412,79"
IDN,2,"15,58","-0,1696",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1635","343,792","289,469","306,729"
IDN,1,16,"-1,2707",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,4898","343,643","430,918","374,249"
IDN,1,"15,75","3,2811",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8301","343,342","357,352","406,268"
IDN,2,"15,92","-0,3864",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5669","343,139","424,373","399,49"
IDN,2,"15,58","-2,1863",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2138","342,571","359,212","368,142"
IDN,2,"15,25","0,8948",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,0912",341.NA1,"392,825","370,98"
